asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,bridge_age_years,transfer_scope,evidence_completeness_percent,health_score,health_status,rul_years,rul_status,confidence_score,confidence_status,model_variant,risk_score,risk_level,prediction_status,abstention_reason,model_scope,why_predicted_json,recommendations_json,temporal_test_roc_auc,temporal_test_pr_auc,temporal_test_brier,temporal_test_ece
9110,AP_BR_OSM_W845234991,Mulapadu - Gaddamanugu Road,,10.16,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9111,AP_BR_OSM_W845235866,Kavutaram - Nidamolu - Iluru Road,,10.83,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9112,AP_BR_OSM_W845236318,Unnamed Road Bridge - OSM 845236318,,14.87,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9113,AP_BR_OSM_W845236749,Unnamed Road Bridge - OSM 845236749,,17.35,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9114,AP_BR_OSM_W845237132,Unnamed Road Bridge - OSM 845237132,,8.23,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9115,AP_BR_OSM_W845237135,Kankipadu - Kesarapalli Road,,7.8,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9116,AP_BR_OSM_W845237356,Unnamed Road Bridge - OSM 845237356,,10.54,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9117,AP_BR_OSM_W845237365,Unnamed Road Bridge - OSM 845237365,,8.77,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9118,AP_BR_OSM_W845237367,Unnamed Road Bridge - OSM 845237367,,10.29,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9119,AP_BR_OSM_W845238893,Unnamed Road Bridge - OSM 845238893,,7.74,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9120,AP_BR_OSM_W845238895,Unnamed Road Bridge - OSM 845238895,,4.45,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9121,AP_BR_OSM_W845238897,Unnamed Road Bridge - OSM 845238897,,9.46,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9122,AP_BR_OSM_W845238904,Unnamed Road Bridge - OSM 845238904,,6.08,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9123,AP_BR_OSM_W845239927,Unnamed Road Bridge - OSM 845239927,,10.11,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9124,AP_BR_OSM_W845241787,Unnamed Road Bridge - OSM 845241787,,13.52,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9125,AP_BR_OSM_W845243454,Unnamed Road Bridge - OSM 845243454,,8.34,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9126,AP_BR_OSM_W845243455,Unnamed Road Bridge - OSM 845243455,,18.07,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9127,AP_BR_OSM_W845243694,Unnamed Road Bridge - OSM 845243694,,15.79,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9128,AP_BR_OSM_W845243696,Unnamed Road Bridge - OSM 845243696,,13.98,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9129,AP_BR_OSM_W845244583,Unnamed Road Bridge - OSM 845244583,,7.07,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9130,AP_BR_OSM_W845244813,Unnamed Road Bridge - OSM 845244813,,13.98,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9131,AP_BR_OSM_W845245278,Unnamed Road Bridge - OSM 845245278,,15.2,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9132,AP_BR_OSM_W845245566,Unnamed Road Bridge - OSM 845245566,,12.9,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9133,AP_BR_OSM_W845247895,Unnamed Road Bridge - OSM 845247895,,7.45,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9134,AP_BR_OSM_W845248842,Unnamed Road Bridge - OSM 845248842,,6.23,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9135,AP_BR_OSM_W845249351,Unnamed Road Bridge - OSM 845249351,,16.35,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9136,AP_BR_OSM_W845249515,Urlagonditippa Road,,7.43,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9137,AP_BR_OSM_W845249517,Urlagonditippa Road,,11.91,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9138,AP_BR_OSM_W845249520,Urlagonditippa Road,,12.37,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9139,AP_BR_OSM_W845250931,Unnamed Road Bridge - OSM 845250931,,5.76,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9140,AP_BR_OSM_W845250934,Adoni Main Road,,10.12,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9141,AP_BR_OSM_W845251650,Unnamed Road Bridge - OSM 845251650,,3.3,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9142,AP_BR_OSM_W845252019,Unnamed Road Bridge - OSM 845252019,,6.83,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9143,AP_BR_OSM_W845254162,Unnamed Road Bridge - OSM 845254162,,117.37,HIGH_CAPACITY,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9144,AP_BR_OSM_W845254681,Unnamed Road Bridge - OSM 845254681,,5.74,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9145,AP_BR_OSM_W845254682,Unnamed Road Bridge - OSM 845254682,,5.64,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9146,AP_BR_OSM_W845254685,Unnamed Road Bridge - OSM 845254685,,5.06,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9147,AP_BR_OSM_W845261044,Unnamed Road Bridge - OSM 845261044,,24.03,COLLECTOR,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9148,AP_BR_OSM_W845261046,Unnamed Road Bridge - OSM 845261046,,27.95,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9149,AP_BR_OSM_W845261049,Unnamed Road Bridge - OSM 845261049,,30.13,HIGH_CAPACITY,3.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9150,AP_BR_OSM_W845261050,Service Road,,29.2,COLLECTOR,2.0,,HIGHWAY_TRANSFER_CANDIDATE,75.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9151,AP_BR_OSM_W845261224,Unnamed Road Bridge - OSM 845261224,,23.65,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9152,AP_BR_OSM_W845261428,Unnamed Road Bridge - OSM 845261428,,12.41,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9153,AP_BR_OSM_W845261431,Unnamed Road Bridge - OSM 845261431,,25.14,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9154,AP_BR_OSM_W845263030,Unnamed Road Bridge - OSM 845263030,,22.35,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9155,AP_BR_OSM_W845265149,Unnamed Road Bridge - OSM 845265149,,26.05,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9156,AP_BR_OSM_W845266839,Unnamed Road Bridge - OSM 845266839,,10.95,COLLECTOR,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9157,AP_BR_OSM_W845266965,Unnamed Road Bridge - OSM 845266965,,5.07,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9158,AP_BR_OSM_W845268216,Unnamed Road Bridge - OSM 845268216,,7.16,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9159,AP_BR_OSM_W845268218,Unnamed Road Bridge - OSM 845268218,,9.02,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9160,AP_BR_OSM_W845268220,Unnamed Road Bridge - OSM 845268220,,8.19,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9161,AP_BR_OSM_W845268222,Unnamed Road Bridge - OSM 845268222,,25.05,ARTERIAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9162,AP_BR_OSM_W845268224,Unnamed Road Bridge - OSM 845268224,,8.5,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9163,AP_BR_OSM_W845268226,Unnamed Road Bridge - OSM 845268226,,9.31,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
9164,AP_BR_OSM_W845268329,Unnamed Road Bridge - OSM 845268329,,23.57,LOCAL,,,HIGHWAY_TRANSFER_CANDIDATE,50.0,,WITHHELD,,WITHHELD,,WITHHELD_AP_GROUND_TRUTH_VALIDATION_PENDING,,,WITHHELD,ABSTAIN,NO_VALIDATED_MODEL_FOR_AVAILABLE_FEATURES,FHWA_NBI_RESEARCH_TRANSFER,[],"[""Obtain the missing factual engineering evidence or current structural inspection before assigning a structural Risk Score.""]",,,,
