source_id,document,evidence_role,page,classification,bridge_terms,condition_terms,defect_terms,component_terms,inspection_terms,repair_terms,bridge_identifiers,matched_asset_codes,matched_asset_names,snippet,training_label_candidate,promote_to_ml,manual_review_required
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,173,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840; Km 274.315,,,Rehabilitation and Upgradation of Giddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length -112.797 km) in the State of Andhrn Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. 4.5 Built up Area The Project Highway passes through the following built up areas .. Design Chainage (km) '. Length' Name of the Township/ S.No From .. To· Side . (km) . Village 1 221.000 221.400 Both 0.40 Taticherla 2 239.840 241.700 Both 1.86 Bestavariceta 3 244.500 246.527 Both 2.03 Cum bum 4 259.000 259.400 Both 0.40 Thloavapalern 5 263.800 264.500 Both 0.70 Chinthaqunta . . 6 279.200 279.500 Both 0.30-- ,False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,174,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DAMAGED,,,,REHABILITATION,km 212.983; km 2; km 322.800; km 322.840,,,"Rehabilitation and Upgradation of Giddalur -. vinukonda section ofNH-544D from Design km 212.983 (existing km 2 [3.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 krn) in the State of Andhrn Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. same as that of main carriageway. (b) Rigid Pavement - Toll Plaza The rigid pavement shall be designed for minimum CVPO of 2176 for 30 years design period. However, minimum thickness of GSB, OLC and PQC in rigid pavement shall be 150 mm, 150 mm and 280 mm respectively. ~. 5.2Type of Pavement: Flexible pavement is proposed for main carriageway(existing and bypasses) with paved shoulder including Bus Bays & T",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,175,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,ORN,REHABILITATION,Chainage .; km 212.983; km 213.000; km 322.840,,,"Rehabilitation and Upgradation of Glddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design krn 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. . ~"" -... Section , . Sr. NQ;..... From (km) To (km) . . Lenqth (kin)' Extent of raising·.· 4 221.575 222.210 0.635 manual 5 228.400 228.755 0.355 6 228.761 229.190 0.429 7 230.850 231.250 0.400. 8 231.750 234.620 2.870 9 238.960 239.700 0.740 10 248.130 249.366 1.236 ... - ... . 11 -. '. 249.386 . ""."" _."" ­ -­ 252.199 ..._-----_.-""­ ' .._­ ~,8.1.3__..~ "" 12 252.222 252.350 0.128 13 264.660 265.780 1.120 14 2",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,176,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,Chainage .; km 2; km 213.000; km 321.840,,,"Rehabilitationand UpgradauonofGiddalur - vinukonda section ofNH·544D from Design km 2l2.983 (existing km 213.000) to Design krn 311.800 (existing km 321.840) (Design length 112.797 km) in the State of Andhra Pradesh EO two lane with paved shoulder under NH(O) on HybridAnnuity Mode. . s. No -r­..­ . . . Existing' '. Chainane i'Kml Design ... ·.·.·.,7 Chainage . Type of. .: (Kml­ ; Junction cCross ;. ;.Road· ' •. 'Catei>olV ·,·T,··.··. • . .. Leads to . -. :'.,.;. -: R~~ark~ . 194.975 of NH- Existing 6 565 2.180 Y NH Gobburu Gobburu Bvoass Common portion with 7 274.624 274.315 T NH-565 Nakerakal NH-565 End Existing 8 292.700 292.400 Y NH Tirouranthakam Tirouranthakam Bvoass Local Temple- Tirpu",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,177,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,FLYOVER,,,,,REPAIR; REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"• ••••••• Rehabilitation and Upgradcucn ofGiddalur - vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length '112.797 km) in the Stale of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. :'.'~ .. ., .-"" "". 22 23 24 25 27 28 29 30 31 299.295 300.450 304.600 305738 307.750 315.720 316.410 320.300 321.170 299.275 300.430 304.630 ~1J5.718 307.730 315.696 316.390 320.260 321.140 X T T Y Y T X Y Y Both LHS LHS LHS LHS LHS Both RHS LHS Vellampalle Itverum- Nasareddy Nnnasamundrum Guntlapalli ~~?!1epem Nilgangavarum Narikadda Shivapuram Podili Medigadda VR ODR ODR VR VR VR VR VR MDR VR Two L",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,178,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,DECK,,REHABILITATION,Chainage ..; km 212.983; km 213.000; km 322.800,AP_BR_OSM_W1081167107; AP_BR_OSM_W1086848414; AP_BR_OSM_W1086848416; AP_BR_OSM_W1086848436; AP_BR_OSM_W1086848440; AP_BR_OSM_W1088411426; AP_BR_OSM_W1088411432; AP_BR_OSM_W1088411472; AP_BR_OSM_W1088411473; AP_BR_OSM_W1088411477; AP_BR_OSM_W1088411479; AP_BR_OSM_W1088426820; AP_BR_OSM_W1088426833; AP_BR_OSM_W1088426835; AP_BR_OSM_W1088463022; AP_BR_OSM_W1088463024; AP_BR_OSM_W1089450070; AP_BR_OSM_W1089450073; AP_BR_OSM_W1089450078; AP_BR_OSM_W1089450081; AP_BR_OSM_W1120249872; AP_BR_OSM_W1155071501; AP_BR_OSM_W1155071503; AP_BR_OSM_W1191649245; AP_BR_OSM_W1225609297; AP_BR_OSM_W1232731403; AP_BR_OSM_W1232731423; AP_BR_OSM_W1237976449; AP_BR_OSM_W1237978378; AP_BR_OSM_W1237978510; AP_BR_OSM_W1237978514; AP_BR_OSM_W1237979758; AP_BR_OSM_W1237979762; AP_BR_OSM_W1243542316; AP_BR_OSM_W1243542321; AP_BR_OSM_W1245312598; AP_BR_OSM_W1245312599; AP_BR_OSM_W1273875767; AP_BR_OSM_W1273875769; AP_BR_OSM_W1273875773; AP_BR_OSM_W1273875775; AP_BR_OSM_W1273875815; AP_BR_OSM_W1273875817; AP_BR_OSM_W1273875869; AP_BR_OSM_W1273875875; AP_BR_OSM_W1273875877; AP_BR_OSM_W1306892617; AP_BR_OSM_W1306892623; AP_BR_OSM_W1324235692; AP_BR_OSM_W1329295334; AP_BR_OSM_W1329295340; AP_BR_OSM_W1362529455; AP_BR_OSM_W1362529457; AP_BR_OSM_W1367602016; AP_BR_OSM_W1384358138; AP_BR_OSM_W1451125171; AP_BR_OSM_W1463702254; AP_BR_OSM_W1463702255; AP_BR_OSM_W1467110239; AP_BR_OSM_W1470248110; AP_BR_OSM_W1470248112; AP_BR_OSM_W1470248115; AP_BR_OSM_W1470248117; AP_BR_OSM_W1470254032; AP_BR_OSM_W1470254034; AP_BR_OSM_W1470254037; AP_BR_OSM_W1470254039; AP_BR_OSM_W1470254042; AP_BR_OSM_W1470254595; AP_BR_OSM_W1470254597; AP_BR_OSM_W1492140167; AP_BR_OSM_W1492140169; AP_BR_OSM_W1498208935; AP_BR_OSM_W1498208941; AP_BR_OSM_W1498244122; AP_BR_OSM_W1509394849; AP_BR_OSM_W1509394850; AP_BR_OSM_W1513126572; AP_BR_OSM_W1513126574; AP_BR_OSM_W1513577126; AP_BR_OSM_W1523945375; AP_BR_OSM_W1523945376; AP_BR_OSM_W1524280480; AP_BR_OSM_W1526081025; AP_BR_OSM_W1534018757; AP_BR_OSM_W1534018759; AP_BR_OSM_W1540667922; AP_BR_OSM_W1544023678; AP_BR_OSM_W1544023680; AP_BR_OSM_W1546593842; AP_BR_OSM_W1546593845; AP_BR_OSM_W480403927; AP_BR_OSM_W480403929; AP_BR_OSM_W673858216; AP_BR_OSM_W673858223; AP_BR_OSM_W826596384; AP_BR_OSM_W826596386; AP_BR_OSM_W826596400; AP_BR_OSM_W826596402; AP_BR_OSM_W826596413; AP_BR_OSM_W826596416; AP_BR_OSM_W826596424; AP_BR_OSM_W826596430; AP_BR_OSM_W826596440; AP_BR_OSM_W826596442; AP_BR_OSM_W826596445; AP_BR_OSM_W826596449; AP_BR_OSM_W826596455; AP_BR_OSM_W826596458; AP_BR_OSM_W826596464; AP_BR_OSM_W826596466; AP_BR_OSM_W826596490; AP_BR_OSM_W826596496; AP_BR_OSM_W839529008; AP_BR_OSM_W843783103; AP_BR_OSM_W843783106; AP_BR_OSM_W845261050; AP_BR_OSM_W851480115; AP_BR_OSM_W851518401; AP_BR_OSM_W852274598; AP_BR_OSM_W852304662; AP_BR_OSM_W852304667; AP_BR_OSM_W852304670; AP_BR_OSM_W854500413; AP_BR_OSM_W854500419; AP_BR_OSM_W854500422; AP_BR_OSM_W854500428; AP_BR_OSM_W854500429; AP_BR_OSM_W854500435; AP_BR_OSM_W855374531; AP_BR_OSM_W855376825; AP_BR_OSM_W855376827,Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road,"Rehabilitation and Upgradation ofGiddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing krn 322.840) (Design length"" I 12.797 krn) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. (C) Reconstruction of Underpass: 1'<';.';'_Chainage(~m)c.)/>,.Existing underpass"" .. .. Proposed Underpass '. ~'~';7~iS,~i2~h';'~;o:~'0~~~~~eaa~'?~~~~~~Ee:;)~id+'},§~W 6~:~:~ceWidth c. ... Nil Note: Junction Improvement shall be carried out as per Manual under grade separators with proper entry/exit to cross roads and slip/service roads. 8. Lateralandverticalclearancesatoverpasses Lateralandverticalclearanc",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,179,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,FLYOVER; ROB,,,SLAB,,REHABILITATION,km 213.000; km 322.800; km 322.840,AP_BR_OSM_W1081167107; AP_BR_OSM_W1086848414; AP_BR_OSM_W1086848416; AP_BR_OSM_W1086848436; AP_BR_OSM_W1086848440; AP_BR_OSM_W1088411426; AP_BR_OSM_W1088411432; AP_BR_OSM_W1088411472; AP_BR_OSM_W1088411473; AP_BR_OSM_W1088411477; AP_BR_OSM_W1088411479; AP_BR_OSM_W1088426820; AP_BR_OSM_W1088426833; AP_BR_OSM_W1088426835; AP_BR_OSM_W1088463022; AP_BR_OSM_W1088463024; AP_BR_OSM_W1089450070; AP_BR_OSM_W1089450073; AP_BR_OSM_W1089450078; AP_BR_OSM_W1089450081; AP_BR_OSM_W1120249872; AP_BR_OSM_W1155071501; AP_BR_OSM_W1155071503; AP_BR_OSM_W1191649245; AP_BR_OSM_W1225609297; AP_BR_OSM_W1232731403; AP_BR_OSM_W1232731423; AP_BR_OSM_W1237976449; AP_BR_OSM_W1237978378; AP_BR_OSM_W1237978510; AP_BR_OSM_W1237978514; AP_BR_OSM_W1237979758; AP_BR_OSM_W1237979762; AP_BR_OSM_W1243542316; AP_BR_OSM_W1243542321; AP_BR_OSM_W1245312598; AP_BR_OSM_W1245312599; AP_BR_OSM_W1273875767; AP_BR_OSM_W1273875769; AP_BR_OSM_W1273875773; AP_BR_OSM_W1273875775; AP_BR_OSM_W1273875815; AP_BR_OSM_W1273875817; AP_BR_OSM_W1273875869; AP_BR_OSM_W1273875875; AP_BR_OSM_W1273875877; AP_BR_OSM_W1306892617; AP_BR_OSM_W1306892623; AP_BR_OSM_W1324235692; AP_BR_OSM_W1329295334; AP_BR_OSM_W1329295340; AP_BR_OSM_W1362529455; AP_BR_OSM_W1362529457; AP_BR_OSM_W1367602016; AP_BR_OSM_W1384358138; AP_BR_OSM_W1451125171; AP_BR_OSM_W1463702254; AP_BR_OSM_W1463702255; AP_BR_OSM_W1467110239; AP_BR_OSM_W1470248110; AP_BR_OSM_W1470248112; AP_BR_OSM_W1470248115; AP_BR_OSM_W1470248117; AP_BR_OSM_W1470254032; AP_BR_OSM_W1470254034; AP_BR_OSM_W1470254037; AP_BR_OSM_W1470254039; AP_BR_OSM_W1470254042; AP_BR_OSM_W1470254595; AP_BR_OSM_W1470254597; AP_BR_OSM_W1492140167; AP_BR_OSM_W1492140169; AP_BR_OSM_W1498208935; AP_BR_OSM_W1498208941; AP_BR_OSM_W1498244122; AP_BR_OSM_W1509394849; AP_BR_OSM_W1509394850; AP_BR_OSM_W1513126572; AP_BR_OSM_W1513126574; AP_BR_OSM_W1513577126; AP_BR_OSM_W1523945375; AP_BR_OSM_W1523945376; AP_BR_OSM_W1524280480; AP_BR_OSM_W1526081025; AP_BR_OSM_W1534018757; AP_BR_OSM_W1534018759; AP_BR_OSM_W1540667922; AP_BR_OSM_W1544023678; AP_BR_OSM_W1544023680; AP_BR_OSM_W1546593842; AP_BR_OSM_W1546593845; AP_BR_OSM_W480403927; AP_BR_OSM_W480403929; AP_BR_OSM_W673858216; AP_BR_OSM_W673858223; AP_BR_OSM_W826596384; AP_BR_OSM_W826596386; AP_BR_OSM_W826596400; AP_BR_OSM_W826596402; AP_BR_OSM_W826596413; AP_BR_OSM_W826596416; AP_BR_OSM_W826596424; AP_BR_OSM_W826596430; AP_BR_OSM_W826596440; AP_BR_OSM_W826596442; AP_BR_OSM_W826596445; AP_BR_OSM_W826596449; AP_BR_OSM_W826596455; AP_BR_OSM_W826596458; AP_BR_OSM_W826596464; AP_BR_OSM_W826596466; AP_BR_OSM_W826596490; AP_BR_OSM_W826596496; AP_BR_OSM_W839529008; AP_BR_OSM_W843783103; AP_BR_OSM_W843783106; AP_BR_OSM_W845261050; AP_BR_OSM_W851480115; AP_BR_OSM_W851518401; AP_BR_OSM_W852274598; AP_BR_OSM_W852304662; AP_BR_OSM_W852304667; AP_BR_OSM_W852304670; AP_BR_OSM_W854500413; AP_BR_OSM_W854500419; AP_BR_OSM_W854500422; AP_BR_OSM_W854500428; AP_BR_OSM_W854500429; AP_BR_OSM_W854500435; AP_BR_OSM_W855374531; AP_BR_OSM_W855376825; AP_BR_OSM_W855376827,Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road,"., Rehabilitation and Upgradaticn ofGiddalur - vinukonda section ofNH·544D from Design krn 212.9&3 (existing km 213.000) [0 Design km 322.800 (existing km 322.840) (Design length""112.797 km) in the Slate of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. . Note: The length of slip in and slip outs to connect the service road to main carriageway shall also be constructed in addition to length given in above table. (b) Slip Road: Sliproadsshallbeconstrucled at the locations and for the lengthsexcluding taperindicated below: 5r: .. . No: I Desion ChaimioiilKmL '. Lenoth Ikml Width . ·'(m). .. . 'Side .. .. ..•.. .. . Remarks' Bestavaripeta Flyover ...• From> T",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,180,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,SLAB,,REHABILITATION,km 212.983; km 213.000; km 322.840,,,"Rehabilitation and Upgmdatlon of Giddulur -. Vinukcnda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design krn 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. . S.No. . EXistifl~ •••• <Desig'f\""Typeof', .•. ·""i;X~-Spari 'Arhirigeillellt""i',>}, C.h(aKin m c . ""•.a)g.,.••..e.• ·•. "" •.•... ""'c~('aKiml1a.)·.·.g..c•.ecc"".;c·~.•'.c.""'c. '"",. EXisting \"" }~<-.., · .. 1"", ;:;:, 1"".' """" . """" c, •. cCc ""'C"" cc ,cc c"". CC <Culyert .... ,.·..;Tlfi~t,il1~:. ,1.""J>r~~,~~l!Cf;; 12 Slab 13 Slab 14 Slab 15 Slab 16 Slab 17 RCC Box 18 RCC Box - 19-_. ~--- -_. Slab 20 RCC Box 21 234.",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,181,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 212; km 322.800,,,"Rehabilitation and Upgradatian of'Glddalur-. vinukonda section ofNH-544D fromDesign km 212,983 (existingkm 213.000) to Design km 322.800 (existingkm312.840) (Design Jength'112.797 km) in the State of Andhra Pradesh to twa lanewith paved shoulder under NH(O)on Hybrid Annuity Mode. 225.520 225.500 HPC 227.290 227.271 HPC 227.855 227.838 HPC 228.095 228.076 HPC 228.852 228.833 HPC 232.170 232.136 HPC 232.775 232.753 HPC 235.442 . . 235.420 ,__ HPC. - . 0.- .- 13 14 15 16 17 18 19 20 .. - ­ 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 236.502 236.479 237.108 237.085 237.210 237.188 238.246 238.224 238.310 238.288 243.980 243.956 244.624 , ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,182,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,SLAB,,REHABILITATION,km 212.983; km 213.; km 311.800; km 322.840,,,"I 2 r, r, Rehabilitation and Upgmdatlon ofGiddalur - Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.(00) to Design km 311.800 (existing km 322.840) (Design length""112.797 km) in the Slate of Andhrn Pradesh to two lane with paved shoulder under NH(O) on Hybrid AnnuityMode. . -. 55 56 57 58 59 60 61 62 -....-. 63 64 65 66 67 68 - . 301.041 302.276 302.634 304.667 307.765 308.970 310.617 310.860 "" .. -- . --­ 312.796 313.D78 313.340 319.246 319.365 321.102 -- •.. ­ 301.017 302.252 302.61 304.675 307.66 308.977 310.624 310.871-_._--_._--. 312.769 313.053 313.315 319.201 319.322 321.065 1 x 1m 1 x 0.9m 1 x 0.9m 1 x 0.9m 3 x 1.2m 3 x 0.9m 1 x 0.9m 1 x 0.9m - 1 x 0.9m 1 x 0.9m ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,183,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 213.000; km 322.800,,,"Rehabilitation and Upgradarlon of Giddalur -. Vinukonda section ofNH-544D from Design krn 212.983 (existing km 213.000) 10 Design km 322.800 (existing kin 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. . '>'., "" -,...... ',. Existing Chainage (Km) .pe~ig'p Ch~inage(krrit ,""'Jo:"""""",."":, .::. ,""'; . s. No. ,Tatar le""ngth '.' .:.­ .,.:'. . 13 223.560 223.540 2m 14 225.075 225.056 2m 15 225.877 225.856 2m 16 229.920 229.900 2m 17 230.380 230.357 2m 18 232.328 232.308 2m 19 232.588 232.568 2m 20 233.930 233.922 2m 21 235.011 234.989 2m 22 235.623 235.601 2.5m 23 235.791 235.769 2m 24 241.220 241.178 2m 25 242.",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,184,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km322.840,,,"! { Rehabilitation andUpgrado.tion ofGiddalur- Vinukonda sectionofNH-544D from Designkm 212.983 (existingkrn 213.000) to Design km ~ 322.800(existing km322.840) (Designlength112.797 km) in the Stareof Andhra Pradesh to two lanewithpaved shoulder under NH(O)on ~. Hybrid Annuity Mode. [ f; "" 5: No'-; "":'. .~,,, '::_ '.' '--.':-'. r- .; .. - . c .' Existing -Ch:~!,~,~ge(Kri11,D~signc~ai~~~e:(I<~) •·l'btalk~~~t~. 56 265.950 265.852 2m 57 268.594 268.482 2m 58 269.023 268.911 2m 59 270.770 270.659 2m 60 272.301 272.189 2m 61 274.079 273.966 2m 62 183.350 of NH-565 183.350 of NH-565 1.2m 63 278.430 278.122 2m 64 278.681 278373 2m 65 281.693 281.383 3m 66 283.124 282.814 2m 67 284.908 284.597 2m 68",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,185,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,,,,,,REHABILITATION,km 322.800; km 322.840,,,Rehabilitation and Upgradation ofGiddalur- vinukonda section ofNH-544D from Design krn 212.983 (existing krn 213.000) [0 Design km 322.800 (existing km 322.840) (Design length ·112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. 171 Page - 42,False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,186,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DAMAGED,,SLAB,,REPAIR; REHABILITATION,km 212; km 213.000; km 322.800; km 322.840,,,"Rehabilitation and Upgradation of'Giddalur - vinukonda section ofNH-544D from Design km 212,983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. E. New Construction as Box Culverts: .. / Desigl1cllai~age(kl11) , ,'rotal Length "" "", "" Remarks' 1 00,620 2m Gobburu Bypass 2 00.800 2m 3 01,140 2m 4 01.220 2m 5 01.400 2m 6 01.680 2m 7 01,960 2m 8 292.600 2m Tirpuranthakam Bypass 9 292.625 2m 10 292.900 2m 11 293.760 2m 12 294.860 2m 13 295.160 2m ~: ;,.. ~. ~: F t­ '.: , F. New Hume Pipe Culverts: SL. No .. ,'.,' , "",' NeW Design "". Chainage' ,Total' Length",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,187,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; MAJOR BRIDGE; MINOR BRIDGE,DEFECT; DAMAGED,CRACK,FOUNDATION; PIER; PIERS; ABUTMENT; BEARING; DECK; SUBSTRUCTURE; SLAB; EXPANSION JOINT,,REPAIR; REHABILITATION; REHABILITATE; STRENGTHENING,km 212.983; km 213.000; km 322.800; km 322.840,,,"Rehabilitation and Upgradarion ofGiddalur- Vinukonda section ofNH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the Slate of Andhra Pradesh [0 two lane with paved shoulder under NHDP-IV under NH(O) on Hybrid Annuity Mode. 12. Details of Bridges to be Reconstructed I Widened I New Construction Details of Major Bridges and Minor Bridges to be reconstructed / widened I new construction are given below A. Rehabilitation & Repair of Existing Major Bridges: The following existing major bridges, proposed to be either retained or retained and widened, shall be repaired /strengthenedas per the details given below. S.No .EXis",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,188,BRIDGE_REPAIR_ENGINEERING_EVIDENCE,BRIDGE; MINOR BRIDGE,,,,,REPAIR; REPAIRS; REHABILITATION; STRENGTHENING,km 212.983; km 213.000; km 322.840,AP_BR_OSM_W487371413,Bridge 1,"Rehabilitation and Upgradmion of Giddalur - Vinukonda section of NH-S44D from Design km 212.983 (existing km 213.000) to Design krn 322.800 (existt 19 km 322.840) (Design length 112.797 km) in the Stale ofAndhra Pradesh to two lane with paved shoulder under NHDP-IV under NH{O) on Hybrid Annuity Mode. B. Rehabilitation & Repair, Reconstruction, widening of Existing Minor Bridgesand Construction of new Minor Bridges: (I) Retained with Rehablitationand Widening with Rehabilitation of eXisting minor bridge. _ ...'1'_.1no minor Dnaqes, propose_ .___brid . tained/widened _. - --foil .. _.The foil -..... d to b _ ._.._ Sr.No , Design SRlMCW,EXisting Proposal' Span Total .,Nature of Extent of Repair",False,False,True
