source_id,document,evidence_role,page,classification,bridge_terms,condition_terms,defect_terms,component_terms,inspection_terms,repair_terms,bridge_identifiers,matched_asset_codes,matched_asset_names,snippet,training_label_candidate,promote_to_ml,manual_review_required
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,191,BRIDGE_LEVEL_CONDITION_CANDIDATE,BRIDGE; MINOR BRIDGE,DEFECT; DAMAGED,CRACK; EXPOSED REINFORCEMENT,FOUNDATION; PIER; PIERS; ABUTMENT; BEARING; DECK; SUBSTRUCTURE; GIRDER; SLAB; EXPANSION JOINT,,REPAIR; REPAIRS; REHABILITATION; REHABILITATE; STRENGTHENING,km 211.983; km 213.000; km 311.800,AP_BR_OSM_W1081167107; AP_BR_OSM_W1086848414; AP_BR_OSM_W1086848416; AP_BR_OSM_W1086848436; AP_BR_OSM_W1086848440; AP_BR_OSM_W1088411426; AP_BR_OSM_W1088411432; AP_BR_OSM_W1088411472; AP_BR_OSM_W1088411473; AP_BR_OSM_W1088411477; AP_BR_OSM_W1088411479; AP_BR_OSM_W1088426820; AP_BR_OSM_W1088426833; AP_BR_OSM_W1088426835; AP_BR_OSM_W1088463022; AP_BR_OSM_W1088463024; AP_BR_OSM_W1089450070; AP_BR_OSM_W1089450073; AP_BR_OSM_W1089450078; AP_BR_OSM_W1089450081; AP_BR_OSM_W1120249872; AP_BR_OSM_W1155071501; AP_BR_OSM_W1155071503; AP_BR_OSM_W1191649245; AP_BR_OSM_W1225609297; AP_BR_OSM_W1232731403; AP_BR_OSM_W1232731423; AP_BR_OSM_W1237976449; AP_BR_OSM_W1237978378; AP_BR_OSM_W1237978510; AP_BR_OSM_W1237978514; AP_BR_OSM_W1237979758; AP_BR_OSM_W1237979762; AP_BR_OSM_W1243542316; AP_BR_OSM_W1243542321; AP_BR_OSM_W1245312598; AP_BR_OSM_W1245312599; AP_BR_OSM_W1273875767; AP_BR_OSM_W1273875769; AP_BR_OSM_W1273875773; AP_BR_OSM_W1273875775; AP_BR_OSM_W1273875815; AP_BR_OSM_W1273875817; AP_BR_OSM_W1273875869; AP_BR_OSM_W1273875875; AP_BR_OSM_W1273875877; AP_BR_OSM_W1306892617; AP_BR_OSM_W1306892623; AP_BR_OSM_W1324235692; AP_BR_OSM_W1329295334; AP_BR_OSM_W1329295340; AP_BR_OSM_W1362529455; AP_BR_OSM_W1362529457; AP_BR_OSM_W1367602016; AP_BR_OSM_W1384358138; AP_BR_OSM_W1451125171; AP_BR_OSM_W1463702254; AP_BR_OSM_W1463702255; AP_BR_OSM_W1467110239; AP_BR_OSM_W1470248110; AP_BR_OSM_W1470248112; AP_BR_OSM_W1470248115; AP_BR_OSM_W1470248117; AP_BR_OSM_W1470254032; AP_BR_OSM_W1470254034; AP_BR_OSM_W1470254037; AP_BR_OSM_W1470254039; AP_BR_OSM_W1470254042; AP_BR_OSM_W1470254595; AP_BR_OSM_W1470254597; AP_BR_OSM_W1492140167; AP_BR_OSM_W1492140169; AP_BR_OSM_W1498208935; AP_BR_OSM_W1498208941; AP_BR_OSM_W1498244122; AP_BR_OSM_W1509394849; AP_BR_OSM_W1509394850; AP_BR_OSM_W1513126572; AP_BR_OSM_W1513126574; AP_BR_OSM_W1513577126; AP_BR_OSM_W1523945375; AP_BR_OSM_W1523945376; AP_BR_OSM_W1524280480; AP_BR_OSM_W1526081025; AP_BR_OSM_W1534018757; AP_BR_OSM_W1534018759; AP_BR_OSM_W1540667922; AP_BR_OSM_W1544023678; AP_BR_OSM_W1544023680; AP_BR_OSM_W1546593842; AP_BR_OSM_W1546593845; AP_BR_OSM_W480403927; AP_BR_OSM_W480403929; AP_BR_OSM_W673858216; AP_BR_OSM_W673858223; AP_BR_OSM_W826596384; AP_BR_OSM_W826596386; AP_BR_OSM_W826596400; AP_BR_OSM_W826596402; AP_BR_OSM_W826596413; AP_BR_OSM_W826596416; AP_BR_OSM_W826596424; AP_BR_OSM_W826596430; AP_BR_OSM_W826596440; AP_BR_OSM_W826596442; AP_BR_OSM_W826596445; AP_BR_OSM_W826596449; AP_BR_OSM_W826596455; AP_BR_OSM_W826596458; AP_BR_OSM_W826596464; AP_BR_OSM_W826596466; AP_BR_OSM_W826596490; AP_BR_OSM_W826596496; AP_BR_OSM_W839529008; AP_BR_OSM_W843783103; AP_BR_OSM_W843783106; AP_BR_OSM_W845261050; AP_BR_OSM_W851480115; AP_BR_OSM_W851518401; AP_BR_OSM_W852274598; AP_BR_OSM_W852304662; AP_BR_OSM_W852304667; AP_BR_OSM_W852304670; AP_BR_OSM_W854500413; AP_BR_OSM_W854500419; AP_BR_OSM_W854500422; AP_BR_OSM_W854500428; AP_BR_OSM_W854500429; AP_BR_OSM_W854500435; AP_BR_OSM_W855374531; AP_BR_OSM_W855376825; AP_BR_OSM_W855376827,Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road; Service Road,"Rehabilitation and Upgradarion ofGiddalur - Vinukonda section of NH·544D from Design km 211.983 (existing km 213.000) 10 Design km 311.800 (exisuig krn 311.840) (Design length 112.797 km] in the State of Andhra Pradesh to two lane with paved shoulder under NHDP-IV under NH(O) on Hybrid Annuity Mode. . Sr.No Existing Chainage (Km) Design. - Chainage (Km) - SRlMCW -Proposal Span Arrangement Total width of Structure .Nature of Extent of Repairs / Strengthening to be carried out -for existing bridge 31 322.225 322.200 MCW Retained and Widened with Rehabilitation 6x3m 16m Refer foot Note below - -. SR - Service Road/Slip Road, MCW - Main Carriageway Width is excluding the gap between Main Carriag",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,194,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,DEFECT; DAMAGED,CRACK; EXPOSED REINFORCEMENT,FOUNDATION; PIER; PIERS; ABUTMENT; BEARING; DECK; SUBSTRUCTURE; GIRDER; SLAB,,REPAIR; REHABILITATION; REHABILITATE,km 213.000,,,"Rehabilitation and Upgredaticn ofGiddalur- Vinukonda section ofNH-544D from Design krn 212,983 (existing km 213.000) to Design kill 322,800 (existing krn 322.840) (Design length 111.797 km) in the State of Andhra Pradesh to IWO lane with paved shoulder under NH(O)on Hybrid Annuity Mode. • Damaged Wearing coat shall be removed completely up to top of deck slab and re-laid with drainage spouts. • Defective bearing shall be replaced. • Protect the foundation of Piers and abutments. • Surface cracks in the substructure shall be repaired. • Proper improvements shall be made for revetment. • Exposed Reinforcement at the bottom of deck slab shall be repaired by guniting. • Girders and slabs shall b",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,197,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,CONDITION,,,,REHABILITATION,km 212.983; km 213; km 322.800; km 322.840,,,"Rehabilitation and Upgradation of Giddatur - vinukonda section ofNH-S44D from Design km 212.983 (existing km 213,000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH(O) on Hybrid Annuity Mode. Above mentioned toll lanes are minimum. However concessionaire shall assess actual requirement of toll lanes as per site condition andthe provision of the manual. These toll lanes shall be finalized in consultation with Independent Engineer/ Project Director, NHAI. The additional toll lanes shall not be treated as change of scope (ii) Solar panels shall be erected over the Toll Plaza Canopy to generate the gre",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,211,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"arances required under Applicable Laws. Unless otherwise specified in this Agreement, Applicable Permits, as required, relating to environmental protection and conservation shall have been procured by the Authority as a Condition Precedent. I­,i 197 Rehabilitation and Upgradotion of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to twa fane with paved shoulder under NH (0) an Hybrid Annuity Made",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,212,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"ncessionaire"") and the Chairman, National Highways Authority of India (the ""Authority"") have entered into a Concession Agreement dated (the ""Agreement"") whereby the Authority has agreed to the Concessionaire undertaking Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) on design, build, operate and transfer (""DBOT Annuity or Hybrid Annuity"") basis, subject to and in accordance with the provisions of the Agreement. (8) The Agreement requires the Concessionaire to furnish a Performa",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,213,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 213.000,,," before presenting to the Bank its demand under this Guarantee. 5. The Authority shall have the liberty, without affecting in any manner the liability of the Bank under this Guarantee, to vary at any time, the terms and conditions of the Agreement or to extend the time or period for the compliance with, fulfilment and/ or performance of all or any of the obligations of the Concessionaire contained in the Agreement or to postpone for any time, and from time to time, any of the rights and powers exercisable by the Authority against the Concessionaire, and either to enforce or forbear from enforcing any of the terms and conditions contained in the Agreement and/or the securities available to th",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,227,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE; MINOR BRIDGE; FLYOVER,GOOD,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"National Highways Authority of India ConcessionAgreement form part of the sample. For the bridge portion, one spot shall be selected at random by the Independent Engineer in each span of the bridge. 2.7 Structural Test for bridges: All major and minor bridges, including over bridges, underpasses and flyovers, constructed by the Concessionaire shall be subjected to the Rebound Hammer and Ultrasonic Pulse Velocity tests, to be conducted in accordance with the procedure described in Special Report No. 17: 1996 of the IRC Highway Research Board on Non-destructive Testing Techniques, at two spots in every span, to be chosen at random by the Independent Engineer. Bridges with a span of 15 (fifteen",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,230,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD; DETERIORATION; DEFECT,,,,REPAIR; REHABILITATION; MAINTENANCE,km 212.983; km 213.000; km 322.840,,,". National Highways Authority of India Concession Agreement SCHEDULE - K (See Clause 17.2) MAINTENANCE REQUIREMENTS 1 Maintenance Requirements :1.1 The Concessionaire shall, at all times, operate and maintain the Project in I accordance with the provisions of the Agreement, Applicable Laws and Applicable Permits. In particular, the Concessionaire shall, at all times during the Operation Period, conform to the maintenance requirements set forth in this Schedule-K(the ""Maintenance Requirements""). 1.2 The Concessionaire shall repair or rectify any defect or deficiency set forth in Paragraph 2 of this Schedule-K within the time limit specified therein and any failure in this behalf shall constit",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,231,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DETERIORATION; DEFECT,,,INSPECTION,REPAIR; REHABILITATION; MAINTENANCE,km 212.983; km 213.000; km 322.800; km 322.840,,,"National HighwaysAuthority of India Concession Agreement Notwithstanding anything to the contrary contained in this Schedule-K, if any defect, deficiency or deterioration in the Project poses a hazard to safety or risk of damage to property, the Concessionaire shall promptly take all reasonable measures for eliminating or minimizing such danger. 6 Daily Inspection by the Concessionaire The Concessionaire shall, through its engineer, undertake a daily visual inspection of the Project and maintain a record thereof in a register to be kept in such form and manner as the Independent Engineer may specify. Such record shall be kept in safe custody of the Concessionaire and shall be open to inspect",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,232,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,POOR; DEFECT,CRACK; CRACKING,,,REPAIR; REHABILITATION,km 322.840,,,"National Highways Authority of India Concession Agreement ANNEX-I (Schedule-K) Repair/Rectification of Defects and Deficiencies The Concessionaire shall repair and rectify the defects and deficiencies specified in this Annex-I of Schedule-K within the time limit set forth herein. ROADS (a) S.No. Nature of defect or deficiency Time limit for Repair/ rectification Carriageway and paved shoulders (i) Breach or blockade Temporary restoration of traffic within 24 hours; permanent restoration within 15 days (ii) Roughness value exceeding 2,750 mm in a stretch of 1 180 days km (as measured by a standardized rough meter/bump integrator) (iii) Pot holes 48 hours (iv) Cracking in more than 5% of road ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,233,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,DETERIORATION; DEFECT,CRACK; SPALLING; SCOUR; EROSION; SETTLEMENT; DEFORMATION,FOUNDATION; PIER; PIERS; ABUTMENT; BEARING; BEARINGS; SUPERSTRUCTURE; SLAB,,REHABILITATION; REPLACEMENT,km 213; km 322.800; km 322.840,,,"National Highways Authority of India Concession Agreement Deterioration in health of trees and bushes (ii) Replacement of trees and bushes (iii) Removal of vegetation affecting sight line and road structures Rest areas (iv) Cleaning of toilets (Ii) (i) Defects in electrical, water and sanitary installations Other Project Facilities and Approach roads Damage or deterioration in Approach Roads, [pedestrian facilities, truck lay-bys, bus-bays, bus- shelters, cattle crossings, Traffic Aid Posts, Medical Aid Posts and other works] (i) Timely watering and treatment 90 days 15 days Every4 hours 24 hours 15 days BRIDGES Superstructure of bridges Cracks Temporary measures (i) Within 48 hours Permanen",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,235,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,GOOD,,BEARING,,,km 212.; km 322.840,,,"esign details that have a bearing on safety of Users (the ""Safety Drawings""). Such design details shall include horizontal and vertical alignments; sightlines; layouts of intersections; interchanges; road cross-section; bridges and culverts; side drains; provision for parked vehicles, slow moving vehicles (tractors, bullock carts, bicycles) and pedestrians; bus bays; truck lay-bys; and other incidental or consequential information. The Safety Consultant shall review the design details and forward 3 (three) copies of the Safety Drawings with its recommendations, if any, to the Independent Engineer who shall record its comments, if any, and forward one copy each to the Authority and the Conces",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,240,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,FAIR; GOOD,,,INSPECTION,REHABILITATION; MAINTENANCE,km 21; km 213.000; km 322.840,,,"National HighwaysAuthority of India Concession Agreement 3.2 The Independent Engineer shall discharge its duties in a fair, impartial and efficient manner, consistent with the highest standards of professional integrity and Good Industry Practice. 4 Development Period 4.1 During the Development Period, the Independent Engineer shall undertake a detailed review of the Drawings to be furnished by the Concessionaire along with supporting data, including the geo-technical and hydrological investigations, characteristics of materials from borrow areas and quarry sites, topographical surveys and traffic surveys. The Independent Engineer shall complete such review and send its comments/observations",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,241,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,BRIDGE,FAIR; GOOD; DEFECT,,,INSPECTION,MAINTENANCE,km 212.; km 322.840,,,". National Highways Authority of India Concession Agreement in reasonable detail the lapses, defects or deficiencies observed by it in the construction of the Project. The Inspection Report shall also contain a review of the maintenance of the existing lanes in conformity with the provisions of the Agreement. The Independent Engineer shall send a copy of' its Inspection Report to the Authority and the Concessionaire within 7 (seven) daysof the inspection. 5.4 The Independent Engineer may inspect the Project more than once in a month ifany lapses, defects or deficiencies require such inspections. 5.5 For determining that the Construction Works conform to Specifications and Standards, the Inde",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,242,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,FAIR,,,,REHABILITATION; MAINTENANCE,km 2; km 213.000; km 322.840,,," all matters incidental thereto, the Independent Engineer shall act under and in accordance with the provisions of Article 14 and Schedule-I. 5.14 Upon reference from the Authority, the Independent Engineer shall make a fair and reasonable assessment of the costs of providing information, works and services as set forth in Article 16 and certify the reasonableness of such costs for payment by the Authority to the Concessionaire. 5.15 The Independent Engineer shall aid and advise the Concessionaire in preparing the Maintenance Manual. 5.16 Upon reference from the Authority, the Independent Engineer shall undertake the assessment of cost of civil works, as per applicable schedule of rates, for",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,243,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD; DETERIORATION; DEFECT,,,INSPECTION,REPAIR; REHABILITATION; MAINTENANCE,km 213.000; km 322.840,,,"National Highways Authority of India Concession Agreement section of the O&M Inspection Report, the Independent Engineer shall describe in reasonable detail the lapses, defects or deficiencies observed by it in O&M of the Project. The Independent Engineer shall send a copy of its O&M Inspection Report to the Authority and the Concessionaire within 7 (seven) days of the inspection. 6.5 The Independent Engineer may inspect the Project more than once in a month, if any lapses, defects or deficiencies require such inspections. 6.6 The Independent Engineer shall in its O&M Inspection Report specify the tests, if any, that the Concessionaire shall carry out, or cause to be carried out, for the pur",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,244,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,GOOD; DEFECT,SETTLEMENT,,INSPECTION,REHABILITATION,km 213.000; km 322.840,,,"ndependent Engineer shall inspect the Project once in every 15 (fifteen) days during a period of 90 (ninety) days after Termination for determining the liability of the Concessionaire under Article 33, in respect of the defects or deficiencies specified therein. If any such defect or deficiency is found by the Independent Engineer, it shall make a report in reasonable detail and send it forthwith to the Authority and the Concessionaire. 8 Determination of costs and time 8.1 The Independent Engineer shall determine the costs, and/or their reasonableness, that are required to be determined by it under the Agreement. 8.2 The Independent Engineer shall determine the period, or any extension ther",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,246,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,," the context or meaning thereof, include its administrators, successors and assigns). WHEREAS: (A) The Authority has entered into a Concession Agreement dated with the Concessionaire (the ""Concession Agreement"") for the Rehabilitation and Upgradation of Giddalur ­ Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) Project (the ""Project"") on design, build, operate and transfer (the ""DBOT Annuity or Hybrid Annuity"") basis, and a copy of which is annexed hereto and marked as Annex-A to form part of this Agreement. (B) Senior Len",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,248,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,RUST,,,,km 213.000; km 322.840,,,"National Highways Authority of India Concession Agreement 2.1 Escrow Bank to act astrustee 2.1.1 The Concessionaire hereby appoints the Escrow Bank to act as trustee for the Authority, the Lenders' Representative and the Concessionaire in connection herewith and authorizes the Escrow Bank to exercise such rights, powers, authorities and discretion as are specifically delegated to the Escrow Bank by the terms hereof together with all such rights, powers, authorities and discretion as are reasonably incidental hereto, and the Escrow Bank accepts such appointment pursuant to the terms hereof. 2.1.2 The Concessionaire hereby declares that all rights, title and interest in and to the Escrow Accou",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,250,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 2; km 213.000; km 322.840,,,"on the Payment Date{s); (a) All taxes due and payable by the Concessionaire for and in respect of the Project; (b) Deleted; (c) All payments relating to construction of the Project, subject to and in accordance with the conditions, if any, set forth in the Financing Agreements; (d) O&M Expenses, subject to the ceiling, if any, set forth in the Financing Agreements; (e) O&M Expenses and other costs and expenses incurred by the Authority in accordance with the provisions of the Concession Agreement, and certified by the Authority as due and payable to it; (f) Any amounts due and payable to the Authority; (g) Monthly proportionate provision of Debt Service due in an Accounting Year; (h) all pay",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,251,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,DEFECT,,,,REPAIR; REHABILITATION; REPLACEMENT,km 21; km 213.000; km 322.840,,," to it by the Concessionaire pursuant to the Concession Agreement, including any claims in connection with or arising out of Termination; :0:-: (e) Retention and payments arising out of, or in relation to, liability for defects and deficiencies set forth in Article 33 of the Concession Agreement; (f) Outstanding Debt Service including the balance of Debt Due; (g) Outstanding Subordinated Debt; (h) Incurred or accrued O&M Expenses; (i) Any other payments required to be made under the Concession Agreement; and Ul Balance, if any, in accordance with the instructions of the Concessionaire: Provided that the disbursements specified in Sub-clause (i) of this Clause 4.2 shall be undertaken only aft",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,252,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,,RUST,,,REHABILITATION,km 212.; km 213.000; km 322.840,,,"GATIONS OFTHE ESCROW BANK 5.1 Segregation offunds Monies and other property received by the Escrow Bank under this Agreement shall, until used or applied in accordance with this Agreement, be held by the Escrow Bank in trust for the purposes for which they were received, and shall be segregated from other funds and property ofthe Escrow Bank. 5.2 Notification of balances 7(seven) business days prior to each Payment Date (and for this purpose the Escrow Bank shall be entitled to rely on an affirmation by the Concessionaire and/or the Lenders' Representative as to the relevant Payment Dates), the Escrow Bank shall notify the Lenders' Representative of the balances in the Escrow Account and Sub",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,253,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,SATISFACTORY,,,,,km 213.000,,,"scrow Bank, the Authority and the Lenders' Representative, terminate this Agreement and appoint a new Escrow Bank, provided that the new Escrow Bank is acceptable to the Lenders' Representative and arrangements are made satisfactory to the Lenders' Representative for transfer of amounts deposited in the Escrow Account to a new Escrow Account established with the successor Escrow Bank. The termination of this Agreement shall take effect only upon coming into force of an Escrow Agreement with the substitute Escrow Bank. 7.3 Closure of Escrow Account r Rehabilitatian and Upgra (existing km 213.000) ta De~'W~~~[Jf/ii~, af Andhra Pradesh ta twa Ian",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,255,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 213.000; km 322.840,,," in accordance with and governed by the laws of India, and the courts in the State shall have jurisdiction over all matters arising out of or relating to this Agreement. 11.2 Waiver of sovereign immunity The Authority unconditionally and irrevocably: o' !.:"". (a) agrees that the execution, delivery and performance by it of this Agreement constitute commercial acts done and performed for commercial purpose; (b) agrees that, should any proceedings be brought against it or its assets, property or revenues in any jurisdiction in relation to this Agreement or any transaction contemplated by this Agreement, no immunity (whether by reason of sovereignty or otherwise) from such proceedings shall be ",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,261,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION; DEFECT,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"irman, National Highways Authority of India (the ""Authority"") refers to the Concession Agreement dated (the ""Agreement"") entered into between the Authority and GV ROAD PROJECTS PRIVATE LIMITED (the ""Concessionaire"") for Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) (the ""Project Highway"") on design, build, operate and transfer (""DBOT Annuity or Hybrid Annuity"") basis. 2 The Authority hereby acknowledges compliance and fulfilment by the Concessionaire of the Divestment Requirem",False,False,True
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,REHABILITATION_ENGINEERING_EVIDENCE,262,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,,CONDITION,,,,REHABILITATION,km 212.983; km 213.000; km 322.800; km 322.840,,,"pugnant to the context or meaning thereof include its f­ [successors and substitutes); f iWHEREAS: (A) The Authority has entered into a Concession Agreement dated With the Concessionaire (the ""Concession Agreement"") for Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) Project (the ""Project"") on design, build, operate and transfer basis (the ""D80T Annuity or Hybrid Annuity""), and a copy of which is annexed hereto and marked as Annex-A to form part of this Agreement. (B) Senior Len",False,False,True
