source_id,document,page,ml8d_classification,review_tier,canonical_asset_count,canonical_asset_codes,canonical_asset_names,inspection_context,condition_words,rating_values,defect_words,bridge_identifiers,candidate_training_label,verified_for_ml,manual_review_required,page_text_excerpt
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,230,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,GOOD,,,km 212.983; km 213.000; km 322.840,False,False,True,". National Highways Authority of India Concession Agreement SCHEDULE - K (See Clause 17.2) MAINTENANCE REQUIREMENTS 1 Maintenance Requirements :1.1 The Concessionaire shall, at all times, operate and maintain the Project in I accordance with the provisions of the Agreement, Applicable Laws and Applicable Permits. In particular, the Concessionaire shall, at all times during the Operation Period, conform to the maintenance requirements set forth in this Schedule-K(the ""Maintenance Requirements""). 1.2 The Concessionaire shall repair or rectify any defect or deficiency set forth in Paragraph 2 of this Schedule-K within the time limit specified therein and any failure in this behalf shall constitute a breach of the Agreement. Upon occurrence of any breach hereunder, the Authority shall be entitled to recover Damagesas set forth in Clause 17.8 of the Agreement, without prejudice to the rights of the Authority under the Agreement, including Termination thereof. ,2. Repair/rectification of defects and deficiencies :: 2.1 The obligations of the Concessionaire in respect of Maintenance Requirements shall include repair and rectification of the defects and deficiencies specified in Annex - I of this Schedule - Kwithin the time limit set forth therein. 2.2 The Concessionaire shall at all tim"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,231,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,True,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National HighwaysAuthority of India Concession Agreement Notwithstanding anything to the contrary contained in this Schedule-K, if any defect, deficiency or deterioration in the Project poses a hazard to safety or risk of damage to property, the Concessionaire shall promptly take all reasonable measures for eliminating or minimizing such danger. 6 Daily Inspection by the Concessionaire The Concessionaire shall, through its engineer, undertake a daily visual inspection of the Project and maintain a record thereof in a register to be kept in such form and manner as the Independent Engineer may specify. Such record shall be kept in safe custody of the Concessionaire and shall be open to inspection by the Authority and the Independent Engineer at any time during office hours. 7 Divestment Requirements All defects and deficiencies specified in this Schedule-K shall be repaired and rectified by the Concessionaire so that the Project conforms to the Maintenance Requirements on the Transfer Date. 8 Display of Schedule - K The Concessionaire shall display copy of this Schedule -K at the site along with the complaint register stipulated in article 40. 217 Rehabilitation and Upgradation of Giddalur- Vinukondo section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.8"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,232,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,POOR,,CRACKING,km 322.840,False,False,True,"National Highways Authority of India Concession Agreement ANNEX-I (Schedule-K) Repair/Rectification of Defects and Deficiencies The Concessionaire shall repair and rectify the defects and deficiencies specified in this Annex-I of Schedule-K within the time limit set forth herein. ROADS (a) S.No. Nature of defect or deficiency Time limit for Repair/ rectification Carriageway and paved shoulders (i) Breach or blockade Temporary restoration of traffic within 24 hours; permanent restoration within 15 days (ii) Roughness value exceeding 2,750 mm in a stretch of 1 180 days km (as measured by a standardized rough meter/bump integrator) (iii) Pot holes 48 hours (iv) Cracking in more than 5% of road surface in a stretch of 30 days 1km (v) Rutting exceeding 10 mm in more than 2% of road 30 days surface in a stretch of 1 km (measured with 3 m straight edge) (vi) Bleeding/skidding 7 days (Vii) Raveling/Stripping of bitumen surface exceeding 10 Sq m 15 days (viii Damageto pavement edges exceeding 100 mm 15 days (ix) Removai of debris 6 hours Hard/earth shoulders, side slopes, drains and culverts (i) Variation by more than 2% in the prescribed slope of 30 days camber/ cross faII (ii) Edge drop at shoulders exceeding 40 mm 7 days (iii) Variation by more than 15% in the prescribed side 30 days ("
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,233,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,CRACKING; SPALLING; SCOUR; DEFORMATION; SETTLEMENT,km 213; km 322.800; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement Deterioration in health of trees and bushes (ii) Replacement of trees and bushes (iii) Removal of vegetation affecting sight line and road structures Rest areas (iv) Cleaning of toilets (Ii) (i) Defects in electrical, water and sanitary installations Other Project Facilities and Approach roads Damage or deterioration in Approach Roads, [pedestrian facilities, truck lay-bys, bus-bays, bus- shelters, cattle crossings, Traffic Aid Posts, Medical Aid Posts and other works] (i) Timely watering and treatment 90 days 15 days Every4 hours 24 hours 15 days BRIDGES Superstructure of bridges Cracks Temporary measures (i) Within 48 hours Permanent measures Within 45 days Spalling/scaling 15 days (ii) Foundations of bridges (i) Scouring and/or cavitation 15 days Piers, abutments, return walls and wing walls (i) Cracks and damages including settlement and tilting 30 days Bearings (metallic) of bridges (i) Deformation 15 days Joints in bridges (il Loosening and malfunctioning of joints 15 days Other items relating to bridges (i) Deforming of pads in elastomeric bearings 7 days (ii) Gathering of dirt in bearings and joints or clogging of 3 days spouts, weep holes and vent-holes (iii Damage or deterioration in parapets and handrails 3 days"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,235,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,GOOD,,,km 212.; km 322.840,False,False,True,": National Highways Authority of India Concession Agreement of victims killed or injured, impacting vehicles, location of accidents and other relevant factors. 4.2 The Concessionaire shall provide to the Safety Consultant, in four copies, the relevant drawings containing the design details that have a bearing on safety of Users (the ""Safety Drawings""). Such design details shall include horizontal and vertical alignments; sightlines; layouts of intersections; interchanges; road cross-section; bridges and culverts; side drains; provision for parked vehicles, slow moving vehicles (tractors, bullock carts, bicycles) and pedestrians; bus bays; truck lay-bys; and other incidental or consequential information. The Safety Consultant shall review the design details and forward 3 (three) copies of the Safety Drawings with its recommendations, if any, to the Independent Engineer who shall record its comments, if any, and forward one copy each to the Authority and the Concessionaire. 4.3 The accident data and the design details shall be compiled, analysed and used by the Safety Consultant for evolving a package of recommendations consisting of safety related measures for the Project. The safety audit shall be completed in a period of three months and a report thereof (the ""Safety Report"") sh"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,240,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,B_IDENTIFIER_NEEDS_ASSET_LINK,0,,,True,GOOD; FAIR,,,km 21; km 213.000; km 322.840,False,False,True,"National HighwaysAuthority of India Concession Agreement 3.2 The Independent Engineer shall discharge its duties in a fair, impartial and efficient manner, consistent with the highest standards of professional integrity and Good Industry Practice. 4 Development Period 4.1 During the Development Period, the Independent Engineer shall undertake a detailed review of the Drawings to be furnished by the Concessionaire along with supporting data, including the geo-technical and hydrological investigations, characteristics of materials from borrow areas and quarry sites, topographical surveys and traffic surveys. The Independent Engineer shall complete such review and send its comments/observations to the Authority and the Concessionaire within lS (fifteen) days of receipt of such Drawings. In particular, such comments shall specify the conformity or otherwise of such Drawings with the Scope of the Project and Specifications and Standards. 4.2 The Independent Engineer shall review any modified Drawings or supporting Documents sent to it by the Concessionaire and furnish its comments within 7 (seven) days of receiving such Drawings or Documents. 4.3 The Independent Engineer shall review the Drawings sent to it by the Safety Consultant in accordance with Schedule-L and furnish its comment"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,241,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,B_IDENTIFIER_NEEDS_ASSET_LINK,0,,,True,GOOD; FAIR,,,km 212.; km 322.840,False,False,True,". National Highways Authority of India Concession Agreement in reasonable detail the lapses, defects or deficiencies observed by it in the construction of the Project. The Inspection Report shall also contain a review of the maintenance of the existing lanes in conformity with the provisions of the Agreement. The Independent Engineer shall send a copy of' its Inspection Report to the Authority and the Concessionaire within 7 (seven) daysof the inspection. 5.4 The Independent Engineer may inspect the Project more than once in a month ifany lapses, defects or deficiencies require such inspections. 5.5 For determining that the Construction Works conform to Specifications and Standards, the Independent Engineer shall require the Concessionaire to carry out, or cause to be carried out, tests on a sample basis, to be specified by the Independent Engineer in accordance with Good Industry Practice for quality assurance. For purposes of this Paragraph 5.5, the tests specified in the IRC Special Publication-ll (Handbook of Quality Control for Construction of Roads and Runways) and the Specifications for Road and Bridge Works issued by the Authority (the ""Quality Control Manuals"") or any modification/substitution thereof shall be deemed to be tests conforming to Good Industry Practice for q"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,242,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,FAIR,,,km 2; km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement Users in the zone of construction or that any work is being carried out in a manner that threatens the safety of the workers and the Users, it shall make a recommendation to the Authority forthwith, identifying the whole or part of the Construction Works that should be suspended for ensuring safety in respect thereof. 5.11 In the event that the Concessionaire carries out any remedial measures to secure the safety of suspended works and Users, it may, by notice in writing, require the Independent Engineer to inspect such works, and within 3 (three) days of receiving such notice, the Independent Engineer shall inspect the suspended works and make a report to the Authority forthwith, recommending whether or not such suspension may be revoked by the Authority. 5.12 If suspension of Construction Works is for reasons not attributable to the Concessionaire, the Independent Engineer shall determine the extension of dates set forth in the Project Completion Schedule, to which the Concessionaire is reasonably entitled, and shall notify the Authority and the Concessionaire of the same. 5.13 The Independent Engineer shall carry out, or cause to be carried out, all the Tests specified in Schedule-I and issue a Completion Certificate or"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,243,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,B_IDENTIFIER_NEEDS_ASSET_LINK,0,,,True,GOOD,,,km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement section of the O&M Inspection Report, the Independent Engineer shall describe in reasonable detail the lapses, defects or deficiencies observed by it in O&M of the Project. The Independent Engineer shall send a copy of its O&M Inspection Report to the Authority and the Concessionaire within 7 (seven) days of the inspection. 6.5 The Independent Engineer may inspect the Project more than once in a month, if any lapses, defects or deficiencies require such inspections. 6.6 The Independent Engineer shall in its O&M Inspection Report specify the tests, if any, that the Concessionaire shall carry out, or cause to be carried out, for the purpose of determining that the Project is in conformity with the Maintenance Requirements. It shall monitor and review the results of such tests and the remedial measures, if any, taken by the Concessionaire in this behalf. 6.7 In respect of any defect or deficiency referred to in Paragraph 3 of Schedule- K, the Independent Engineer shall, in conformity with Good Industry Practice, specify the permissible limit of deviation or deterioration with reference to the Specifications and Standards and shall also specify the time limit for repair or rectification of any deviation or deterioration beyond"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,244,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,B_IDENTIFIER_NEEDS_ASSET_LINK,0,,,True,GOOD,,SETTLEMENT,km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement ., o the sum set forth in Clause33.2, it shall recommend retention of the required amount in the Escrow Account and the period of retention thereof. 7.2 The Independent Engineer shall inspect the Project once in every 15 (fifteen) days during a period of 90 (ninety) days after Termination for determining the liability of the Concessionaire under Article 33, in respect of the defects or deficiencies specified therein. If any such defect or deficiency is found by the Independent Engineer, it shall make a report in reasonable detail and send it forthwith to the Authority and the Concessionaire. 8 Determination of costs and time 8.1 The Independent Engineer shall determine the costs, and/or their reasonableness, that are required to be determined by it under the Agreement. 8.2 The Independent Engineer shall determine the period, or any extension thereof, that is required to be determined by it under the Agreement. 9 Assistance in Dispute resolution 9.1 When called upon by either Party in the event of any Dispute, the Independent Engineer shall mediate and assistthe Parties in arriving at an amicabie settlement. 9.2 In the event of any disagreement between the Parties regarding the meaning, scope and nature of Good Industry Pra"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,246,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement SCHEDULE-O (See Clause 2S.1.2) ESCROW AGREEMENT THISESCROWAGREEMENTis entered into on this the day of 20_ AMONGST 1 GV ROAD PROJECTS PRIVATE LIMITED, a company incorporated under the provisions of the Companies Act, 2013 and having its registered office at # 8-2-686/B/11/6/1, Plot No. 9, Road No. 12, Banjara Hills, Hyderabad, Telangana, India 500 034 (hereinafter referred to as the ""Concessionaire"" which expression shall, unless repugnant to the context or meaning thereof, include its successors, permitted assigns and substitutes); 2 (insert name and particulars of Lenders' Representative) and having its registered office at.. acting for and on behalf of the Senior Lenders as their duly authorized agent with regard to matters arising out of or in relation to this Agreement (hereinafter referred to as the ""Lenders' Representative"" which expression shall, unless repugnant to the context or meaning thereof, include its successors and substitutes); 3 (insert name and particulars of the Escrow Bank) and having its registered office at..................................................... (hereinafter referred to as the ""Escrow Bank"" which expression shall, unless repugnant to the context or meaning thereof, include its successor"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,248,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement 2.1 Escrow Bank to act astrustee 2.1.1 The Concessionaire hereby appoints the Escrow Bank to act as trustee for the Authority, the Lenders' Representative and the Concessionaire in connection herewith and authorizes the Escrow Bank to exercise such rights, powers, authorities and discretion as are specifically delegated to the Escrow Bank by the terms hereof together with all such rights, powers, authorities and discretion as are reasonably incidental hereto, and the Escrow Bank accepts such appointment pursuant to the terms hereof. 2.1.2 The Concessionaire hereby declares that all rights, title and interest in and to the Escrow Account shall be vested in the Escrow Bank and held in trust for the Authority, the Lenders' Representative and the Concessionaire, and applied in accordance with the terms of this Agreement. No person other than the Authority, the Lenders' Representative and the Concessionaire shall have any rights hereunder as the beneficiaries of or as third party beneficiaries under this Agreement. 2.2 Acceptance of Escrow Bank The Escrow Bank hereby agrees to act as such and to accept all payments and other amounts to be delivered to and held by the Escrow Bank pursuant to the provisions of this Agreement. The"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,250,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 2; km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement make direct payments to the EPC Contractor under and in accordance with the express provisions contained in this behalf in the Financing Agreements. 3.4 Interest on deposits The Escrow Bank agrees and undertakes that all interest accruing on the balances of the Escrow Account shall be credited to the Escrow Account; provided that the Escrow Bank shall be entitled to appropriate therefrom the fee and expenses due to it from the Concessionaire in relation to the Escrow Account and credit the balance remaining to the Escrow Account. 4 WITHDRAWALS FROM ESCROW ACCOUNT 4.1 Withdrawals during Concession Period 4.1.1 At the beginning of every month, or at such shorter intervals as the Lenders' Representative and the Concessionaire may by written instructions determine, the Escrow Bank shall withdraw amounts from the Escrow Account and appropriate them in the following order by depositing such amounts in the relevant Sub-Accounts for making due payments, and if such payments are not due in any month, then retain such monies in such Sub-Accounts and payout therefrom on the Payment Date{s); (a) All taxes due and payable by the Concessionaire for and in respect of the Project; (b) Deleted; (c) All payments relating to construction of "
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,251,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 21; km 213.000; km 322.840,False,False,True,"National Highways Authority of India ConcessionAgreement fresh information received during the course of the year makes such modification necessary. :."" 4.2 Withdrawals upon Termination upon Termination of the Concession Agreement, all [~ amounts standing to the credit of the Escrow Account shall, notwithstanding anything in this Agreement, be appropriated and dealt with in the following order: (a) All taxes due and payable by the Concessionaire for and in respect of the Project; (b) Deleted; (c) 90% (ninety per cent) of Debt Due excluding Subordinated Debt; (d) all payments and Damages certified by the Authority as due and payable to it by the Concessionaire pursuant to the Concession Agreement, including any claims in connection with or arising out of Termination; :0:-: (e) Retention and payments arising out of, or in relation to, liability for defects and deficiencies set forth in Article 33 of the Concession Agreement; (f) Outstanding Debt Service including the balance of Debt Due; (g) Outstanding Subordinated Debt; (h) Incurred or accrued O&M Expenses; (i) Any other payments required to be made under the Concession Agreement; and Ul Balance, if any, in accordance with the instructions of the Concessionaire: Provided that the disbursements specified in Sub-clause (i) of this "
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,252,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.; km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement , rthe Authority hereunder shall be deemed to have been taken for and on behalf of the Concessionaire. 5 OBLIGATIONS OFTHE ESCROW BANK 5.1 Segregation offunds Monies and other property received by the Escrow Bank under this Agreement shall, until used or applied in accordance with this Agreement, be held by the Escrow Bank in trust for the purposes for which they were received, and shall be segregated from other funds and property ofthe Escrow Bank. 5.2 Notification of balances 7(seven) business days prior to each Payment Date (and for this purpose the Escrow Bank shall be entitled to rely on an affirmation by the Concessionaire and/or the Lenders' Representative as to the relevant Payment Dates), the Escrow Bank shall notify the Lenders' Representative of the balances in the Escrow Account and Sub-Accounts as at the close of business on the immediately preceding businessday. 5.3 Communications and notices "" , r- In discharge of its duties and obligations hereunder, the Escrow Bank: ! , i(a) May, in the absence of bad faith or gross negligence on its part, rely as to any F matters of fact which tight reasonably be expected to be within the knowledge i. Iof the Concessionaire upon a certificate signed by or on behalf of the"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,253,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,SATISFACTORY,,,km 213.000,False,False,True,"National Highways Authority of India Concession Agreement Account. The Escrow Bank represents and warrants that it is not aware of any reason why such regulatory approvals will not ordinarily be granted to the Escrow Bank. 6 ESCROW DEFAULT 6.1 Escrow Default 6.1.1 Following events shall constitute an event of default by the Concessionaire (an ""Escrow Default"") unless such event of default has occurred as a result of Force Majeure or any act or omission of the Authority or the Lenders' Representative: (a) the Concessionaire commits breach of this Agreement by failing to deposit any receipts into the Escrow Account as provided herein and fails to cure such breach by depositing the same into the Escrow Account within a Cure Period of 5 (five) business days; (b) the Concessionaire causes the Escrow Bank to transfer funds to any account of the Concessionaire in breach of the terms of this Agreement and fails to cure such breach by depositing the relevant funds into the Escrow Account or any Sub-Account in which such' transfer should have been made, within a Cure Period of 5 (five) business days; or ~: 6.1.2 7 (c) the Concessionaire commits or causes any other breach of the provisions of this Agreement and fails to cure the same within a Cure Period of 5 (five) business days. Upon occu"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,255,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 213.000; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement responsible for indemnifying such claim hereunder (the ""Indemnifying Party"") within 15 (fifteen) days of receipt of the claim and shall not settle or pay the claim without the prior approval of the Indemnifying Party, which approval shall not be unreasonably withheld or delayed. In the event that the Indemnifying Party wishes to contest or dispute the claim, it may conduct the proceedings in the name of the Indemnified Party and shall bear all costs involved in contesting the same. The Indemnified Party shall provide all cooperation and assistance in contesting any claim and shall sign all such writings and documents asthe Indemnifying Party may reasonably require. 10 DISPUTE RESOLUTION 10.1 Dispute resolution 10.1.1 Any dispute, difference or claim arising out of or in connection with this Agreement, which is not resolved amicably, shall be decided finally by reference to arbitration to a Board of Arbitrators comprising one nominee of each Party to the dispute, and where the number of such nominees is an even number, the nominees shall elect another person to such Board. Such arbitration shall be held in accordance with the Rules of Arbitration of the International Centre for Alternative Dispute Resolution, New Delhi (the"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,261,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority of India ConcessionAgreement SCHEDUlE- Q (SeeClause32.4) VESTING CERTIFICATE 1 The Chairman, National Highways Authority of India (the ""Authority"") refers to the Concession Agreement dated (the ""Agreement"") entered into between the Authority and GV ROAD PROJECTS PRIVATE LIMITED (the ""Concessionaire"") for Rehabilitation and Upgradation of Giddalur - Vinukonda section of NH-544D from Design km 212.983 (existing km 213.000) to Design km 322.800 (existing km 322.840) (Design length 112.797 km) in the State of Andhra Pradesh to two lane with paved shoulder under NH (0) (the ""Project Highway"") on design, build, operate and transfer (""DBOT Annuity or Hybrid Annuity"") basis. 2 The Authority hereby acknowledges compliance and fulfilment by the Concessionaire of the Divestment Requirements set forth in Clause 32.1 of the Agreement on the basis that upon issue of this Vesting Certificate, the Authority shall be deemed to have acquired, and all title and interest of the Concessionaire in or about the Project shall be deemed to have vested unto the Authority, free from any encumbrances, charges and liens whatsoever. 3 Notwithstanding anything to the contrary contained hereinabove, it shall be a condition of this Vesting Certificate that nothing contained herein sha"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,262,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 322.800; km 322.840,False,False,True,"National Highways Authority of India Concession Agreement SCHEDULE - R (See Clause 34.3.1) SUBSTITUTION AGREEMENT THIS SUBSTITUTION AGREEMENT is entered into on this the day of... 20 . ~.: AMONGST 1 The NATIONAL HIGHWAYS AUTHORITY OF INDIA, established under the National Highways Authority of India Act 1988, represented by its Chairman and having its principal offices at G-5 & 6, Sector - 10, Dwarka, New Delhi - 110075 (Hereinafter I f rreferred to as the ""Authority"" which expression shall unless repugnant to the context or l'.meaning thereof include its administrators, successors and assigns); ."" 2 GV ROAD PROJECTS PRIVATE LIMITED, a company incorporated under the provisions of the Companies Act, 2013 and having its registered office at having its registered office at # 8-2-686/B/11/6/1, Plot No.9, Road No. 12, Banjara Hills, Hyderabad, Telangana, India 500034 (Hereinafter referred to as the ""Concessionaire"" which expression shall unless repugnant to the context or meaning thereof indude its successors and permitted assigns and substitutes); ~; 3 (insert name and particulars of Lenders' Representative) and having i its registered office at.. r acting for and on behalf of the Senior rLenders as their duly authorized agent with regard to matters arising out of or in relation , ~-,"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,263,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 322.840,False,False,True,"I National Highways Authority of India Concession Agreement NOW, THEREFORE, in consideration of the foregoing and the respective covenants and agreements set forth in this Agreement, the receipt and sufficiency of which is hereby acknowledged, and intending to be legally bound hereby, the Parties agree asfollows: 1 DEFINITIONS AND INTERPRETATION 1.1 Definitions In this Substitution Agreement, the following words and expressions shall, unless repugnant to the context or meaning thereof, have the meaning hereinafter respectively assigned to them: ""Agreement"" means this Substitution Agreement and any amendment thereto made in accordance with the provisions contained in this Agreement; ""Financial Default"" means occurrence of a material breach of the terms and conditions of the Financing Agreements or a continuous default in Debt Service by the Concessionaire for a minimum period of 3 (three) months; ""Lenders' Representative"" means the person referred to as the Lenders' Representative in the foregoing Recitals; ""Nominated Company"" means a company, incorporated under the provisions of the Companies Act, 1956, including any re-enactment or amendment thereof, selected by the Lenders' Representative, on behalf of Senior Lenders, and proposed to the Authority for assignment/transfer of the"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,265,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 213.000,False,False,True,", . National Highways Authority of India Concession Agreement 3.3.2 In the event that the Lenders' Representative makes a representation to the Authority within the period of 15 (fifteen) days specified in Clause 3.3.1, stating that it intends to substitute the Concessionaire by a Nominated Company, the Lenders' Representative shall be entitled to undertake and complete the substitution of the Concessionaire by a Nominated Company in accordance with the provisions of this Agreement within a period of 180 (one hundred and eighty) days from the date of such representation, and the Authority shall either withhold Termination or undertake Suspension for the aforesaid period of 180 (one hundred and eighty) days; provided that upon written i""_' request from the Lenders' Representative and the Concessionaire, the Authority shall extend the aforesaid period of 180 (one hundred and eighty) days by a period not exceeding 90 (ninety) days; provided further that the Lenders' Representative may at any time withdraw its representation hereunder and upon such withdrawal, the Authority may terminate this Agreement in accordance with the provisions hereof. 3.4 Procedure for substitution 3.4.1 The Authority and the Concessionaire hereby agree that on or after the date of Notice of Financial Defaul"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,268,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 213.000; km 3,False,False,True,"National Highways Authority of India ConcessionAgreement entitled to reimbursement (the ""Indemnified Party""), it shall notify the other Party responsible for indemnifying such claim hereunder (the ""Indemnifying Party"") within 15 (fifteen) days of receipt of the claim and shall not settle or pay the claim without the prior approval of the Indemnifying Party, such approval not to be unreasonably withheld or delayed. In the event that the Indemnifying Party wishes to contest or dispute the claim, it may conduct the proceedings in the name of the Indemnified Party and shall bear all costs involved in contesting the same. The Indemnified Party shall provide all cooperation and assistance in contesting any claim and shall sign all such writings and documents as the Indemnifying Party may reasonably require. 8 DISPUTE RESOLUTION 8.1 Dispute resolution 8.1.1 Any dispute, difference or claim arising out of or in connection with this Agreement which is not resolved amicably shall be decided by reference to arbitration to a Board of Arbitrators comprising one nominee each of the Authority, Concessionaire and the ..-: Lenders' Representative. Such arbitration shall be held in accordance with the Rules of Arbitration of the International Centre for Alternative Dispute Resolution, New Delhi (t"
NHAI_AP_GIDDALUR_VINUKONDA,NHAI_Giddalur_Vinukonda_NH544D.pdf,269,IDENTIFIED_BRIDGE_CONDITION_CANDIDATE,D_INSUFFICIENT_FOR_LABEL,0,,,False,,,,km 212.983; km 213.000; km 3,False,False,True,"National Highways Authority of India Concession Agreement making, enforcement or execution against it or in respect of any assets, property or revenues whatsoever irrespective of their use or intended use of any order or judgment that may be made or given in connection therewith). 9.3 Priority of agreements In the event of any conflict between the Concession Agreement and this Agreement, the provisions contained in the Concession Agreement shall prevail over this Agreement. 9.4 Alteration of terms All additions, amendments, modifications and variations to this Agreement shall be effectual and binding only if in writing and signed by the duly authorized representatives of the Parties 9.5 Waiver 9.5.1 Waiver by any Party of a default by another Party in the observance and performance of any provision of or obligations under this Agreement: (a) Shall not operate or be construed as a waiver of any other or subsequent default hereof or of other provisions of or obligations under this Agreement; (b) Shall not be effective unless it is in writing and executed by a duly authorized representative of the Party; and (c) Shall not affect the validity or enforceability of this Agreement in any manner. 9.5.2 Neither the failure by either Party to insist on any occasion upon the performance of "
